anio,periodo,delegacion_issste,tipo,citas,sexo,fecha
2018,julio a septiembre,Hidalgo,via internet pensionados,1301,hombres,2018-09-30
2018,julio a septiembre,Jalisco,via internet pensionados,864,hombres,2018-09-30
2018,julio a septiembre,Michoacan,via internet pensionados,1502,hombres,2018-09-30
2018,julio a septiembre,Morelos,via internet pensionados,973,hombres,2018-09-30
2018,julio a septiembre,Nayarit,via internet pensionados,469,hombres,2018-09-30
2018,julio a septiembre,Nuevo Leon,via internet pensionados,436,hombres,2018-09-30
2018,julio a septiembre,Oaxaca,via internet pensionados,1693,hombres,2018-09-30
2018,julio a septiembre,Puebla,via internet pensionados,1184,hombres,2018-09-30
2018,julio a septiembre,Queretaro,via internet pensionados,633,hombres,2018-09-30
2018,julio a septiembre,Quintana Roo,via internet pensionados,879,hombres,2018-09-30
2018,julio a septiembre,San Luis Potosi,via internet pensionados,2018,hombres,2018-09-30
2018,julio a septiembre,Sinaloa,via internet pensionados,1548,hombres,2018-09-30
2018,julio a septiembre,Sonora,via internet pensionados,1874,hombres,2018-09-30
2018,julio a septiembre,Tabasco,via internet pensionados,957,hombres,2018-09-30
2018,julio a septiembre,Tamaulipas,via internet pensionados,1165,hombres,2018-09-30
2018,julio a septiembre,Tlaxcala,via internet pensionados,646,hombres,2018-09-30
2018,julio a septiembre,Veracruz,via internet pensionados,2378,hombres,2018-09-30
2018,julio a septiembre,Yucatan,via internet pensionados,2097,hombres,2018-09-30
2018,julio a septiembre,Zacatecas,via internet pensionados,753,hombres,2018-09-30
2018,julio a septiembre,Zona Norte,via internet pensionados,1768,hombres,2018-09-30
2018,julio a septiembre,Zona Oriente,via internet pensionados,2381,hombres,2018-09-30
2018,julio a septiembre,Zona Poniente,via internet pensionados,1385,hombres,2018-09-30
2018,julio a septiembre,Zona Sur,via internet pensionados,3658,hombres,2018-09-30
2018,octubre a diciembre,Aguascalientes,via internet pensionados,679,hombres,2018-12-31
2018,octubre a diciembre,Baja California Norte,via internet pensionados,832,hombres,2018-12-31
2018,octubre a diciembre,Baja California Sur,via internet pensionados,1214,hombres,2018-12-31
2018,octubre a diciembre,Campeche,via internet pensionados,861,hombres,2018-12-31
2018,octubre a diciembre,Chiapas,via internet pensionados,2462,hombres,2018-12-31
2018,octubre a diciembre,Chihuahua,via internet pensionados,2100,hombres,2018-12-31
2018,octubre a diciembre,Coahuila,via internet pensionados,1082,hombres,2018-12-31
2018,octubre a diciembre,Colima,via internet pensionados,358,hombres,2018-12-31
2018,octubre a diciembre,Durango,via internet pensionados,983,hombres,2018-12-31
2018,octubre a diciembre,Estado De Mexico,via internet pensionados,3033,hombres,2018-12-31
2018,octubre a diciembre,Guanajuato,via internet pensionados,1455,hombres,2018-12-31
2018,octubre a diciembre,Guerrero,via internet pensionados,606,hombres,2018-12-31
2018,octubre a diciembre,Hidalgo,via internet pensionados,1163,hombres,2018-12-31
2018,octubre a diciembre,Jalisco,via internet pensionados,796,hombres,2018-12-31
2018,octubre a diciembre,Michoacan,via internet pensionados,1450,hombres,2018-12-31
2018,octubre a diciembre,Morelos,via internet pensionados,971,hombres,2018-12-31
2018,octubre a diciembre,Nayarit,via internet pensionados,363,hombres,2018-12-31
2018,octubre a diciembre,Nuevo Leon,via internet pensionados,475,hombres,2018-12-31
2018,octubre a diciembre,Oaxaca,via internet pensionados,1408,hombres,2018-12-31
2018,octubre a diciembre,Puebla,via internet pensionados,1083,hombres,2018-12-31
2018,octubre a diciembre,Queretaro,via internet pensionados,581,hombres,2018-12-31
2018,octubre a diciembre,Quintana Roo,via internet pensionados,752,hombres,2018-12-31
2018,octubre a diciembre,San Luis Potosi,via internet pensionados,1774,hombres,2018-12-31
2018,octubre a diciembre,Sinaloa,via internet pensionados,1482,hombres,2018-12-31
2018,octubre a diciembre,Sonora,via internet pensionados,1827,hombres,2018-12-31
2018,octubre a diciembre,Tabasco,via internet pensionados,952,hombres,2018-12-31
2018,octubre a diciembre,Tamaulipas,via internet pensionados,1121,hombres,2018-12-31
2018,octubre a diciembre,Tlaxcala,via internet pensionados,583,hombres,2018-12-31
2018,octubre a diciembre,Veracruz,via internet pensionados,2338,hombres,2018-12-31
2018,octubre a diciembre,Yucatan,via internet pensionados,2222,hombres,2018-12-31
2018,octubre a diciembre,Zacatecas,via internet pensionados,689,hombres,2018-12-31
2018,octubre a diciembre,Zona Norte,via internet pensionados,1720,hombres,2018-12-31
2018,octubre a diciembre,Zona Oriente,via internet pensionados,2082,hombres,2018-12-31
2018,octubre a diciembre,Zona Poniente,via internet pensionados,1312,hombres,2018-12-31
2018,octubre a diciembre,Zona Sur,via internet pensionados,3245,hombres,2018-12-31
2019,enero a marzo,Aguascalientes,via internet pensionados,653,hombres,2019-03-31
2019,enero a marzo,Baja California Norte,via internet pensionados,733,hombres,2019-03-31
2019,enero a marzo,Baja California Sur,via internet pensionados,1205,hombres,2019-03-31
2019,enero a marzo,Campeche,via internet pensionados,810,hombres,2019-03-31
2019,enero a marzo,Chiapas,via internet pensionados,2628,hombres,2019-03-31
2019,enero a marzo,Chihuahua,via internet pensionados,2231,hombres,2019-03-31
2019,enero a marzo,Coahuila,via internet pensionados,1040,hombres,2019-03-31
2019,enero a marzo,Colima,via internet pensionados,394,hombres,2019-03-31
2019,enero a marzo,Durango,via internet pensionados,988,hombres,2019-03-31
2019,enero a marzo,Estado De Mexico,via internet pensionados,2998,hombres,2019-03-31
2019,enero a marzo,Guanajuato,via internet pensionados,1323,hombres,2019-03-31
2019,enero a marzo,Guerrero,via internet pensionados,507,hombres,2019-03-31
2019,enero a marzo,Hidalgo,via internet pensionados,1159,hombres,2019-03-31
2019,enero a marzo,Jalisco,via internet pensionados,754,hombres,2019-03-31
2019,enero a marzo,Michoacan,via internet pensionados,1391,hombres,2019-03-31
2019,enero a marzo,Morelos,via internet pensionados,1080,hombres,2019-03-31
2019,enero a marzo,Nayarit,via internet pensionados,325,hombres,2019-03-31
2019,enero a marzo,Nuevo Leon,via internet pensionados,449,hombres,2019-03-31
2019,enero a marzo,Oaxaca,via internet pensionados,1404,hombres,2019-03-31
2019,enero a marzo,Puebla,via internet pensionados,1002,hombres,2019-03-31
2019,enero a marzo,Queretaro,via internet pensionados,484,hombres,2019-03-31
2019,enero a marzo,Quintana Roo,via internet pensionados,715,hombres,2019-03-31
2019,enero a marzo,San Luis Potosi,via internet pensionados,1655,hombres,2019-03-31
2019,enero a marzo,Sinaloa,via internet pensionados,1314,hombres,2019-03-31
2019,enero a marzo,Sonora,via internet pensionados,1752,hombres,2019-03-31
2019,enero a marzo,Tabasco,via internet pensionados,786,hombres,2019-03-31
2019,enero a marzo,Tamaulipas,via internet pensionados,1075,hombres,2019-03-31
2019,enero a marzo,Tlaxcala,via internet pensionados,543,hombres,2019-03-31
2019,enero a marzo,Veracruz,via internet pensionados,2036,hombres,2019-03-31
2019,enero a marzo,Yucatan,via internet pensionados,2178,hombres,2019-03-31
2019,enero a marzo,Zacatecas,via internet pensionados,678,hombres,2019-03-31
2019,enero a marzo,Zona Norte,via internet pensionados,1867,hombres,2019-03-31
2019,enero a marzo,Zona Oriente,via internet pensionados,2273,hombres,2019-03-31
2019,enero a marzo,Zona Poniente,via internet pensionados,1092,hombres,2019-03-31
2019,enero a marzo,Zona Sur,via internet pensionados,3046,hombres,2019-03-31
2019,abril a junio,Aguascalientes,via internet pensionados,654,hombres,2019-06-30
2019,abril a junio,Baja California Norte,via internet pensionados,689,hombres,2019-06-30
2019,abril a junio,Baja California Sur,via internet pensionados,1029,hombres,2019-06-30
2019,abril a junio,Campeche,via internet pensionados,862,hombres,2019-06-30
2019,abril a junio,Chiapas,via internet pensionados,2591,hombres,2019-06-30
2019,abril a junio,Chihuahua,via internet pensionados,1832,hombres,2019-06-30
2019,abril a junio,Coahuila,via internet pensionados,1088,hombres,2019-06-30
2019,abril a junio,Colima,via internet pensionados,418,hombres,2019-06-30
2019,abril a junio,Durango,via internet pensionados,1026,hombres,2019-06-30
2019,abril a junio,Estado De Mexico,via internet pensionados,2694,hombres,2019-06-30
2019,abril a junio,Guanajuato,via internet pensionados,1389,hombres,2019-06-30
2019,abril a junio,Guerrero,via internet pensionados,516,hombres,2019-06-30
2019,abril a junio,Hidalgo,via internet pensionados,1034,hombres,2019-06-30
2019,abril a junio,Jalisco,via internet pensionados,781,hombres,2019-06-30
2019,abril a junio,Michoacan,via internet pensionados,1541,hombres,2019-06-30
2019,abril a junio,Morelos,via internet pensionados,997,hombres,2019-06-30
2019,abril a junio,Nayarit,via internet pensionados,334,hombres,2019-06-30
2019,abril a junio,Nuevo León,via internet pensionados,378,hombres,2019-06-30
2019,abril a junio,Oaxaca,via internet pensionados,1402,hombres,2019-06-30
2019,abril a junio,Puebla,via internet pensionados,1018,hombres,2019-06-30
2019,abril a junio,Queretaro,via internet pensionados,531,hombres,2019-06-30
2019,abril a junio,Quintana Roo,via internet pensionados,735,hombres,2019-06-30
2019,abril a junio,San Luis Potosí,via internet pensionados,1701,hombres,2019-06-30
2019,abril a junio,Sinaloa,via internet pensionados,1390,hombres,2019-06-30
2019,abril a junio,Sonora,via internet pensionados,1789,hombres,2019-06-30
2019,abril a junio,Tabasco,via internet pensionados,923,hombres,2019-06-30
2019,abril a junio,Tamaulipas,via internet pensionados,1058,hombres,2019-06-30
2019,abril a junio,Tlaxcala,via internet pensionados,570,hombres,2019-06-30
2019,abril a junio,Veracruz,via internet pensionados,1944,hombres,2019-06-30
2019,abril a junio,Yucatán,via internet pensionados,2197,hombres,2019-06-30
2019,abril a junio,Zacatecas,via internet pensionados,664,hombres,2019-06-30
2019,abril a junio,Zona Norte,via internet pensionados,1951,hombres,2019-06-30
2019,abril a junio,Zona Oriente,via internet pensionados,2358,hombres,2019-06-30
2019,abril a junio,Zona Poniente,via internet pensionados,1266,hombres,2019-06-30
2019,abril a junio,Zona Sur,via internet pensionados,2849,hombres,2019-06-30
2019,julio a septiembre,Aguascalientes,via internet pensionados,691,hombres,2019-09-30
2019,julio a septiembre,Baja California Norte,via internet pensionados,733,hombres,2019-09-30
2019,julio a septiembre,Baja California Sur,via internet pensionados,866,hombres,2019-09-30
2019,julio a septiembre,Campeche,via internet pensionados,934,hombres,2019-09-30
2019,julio a septiembre,Chiapas,via internet pensionados,2861,hombres,2019-09-30
2019,julio a septiembre,Chihuahua,via internet pensionados,2071,hombres,2019-09-30
2019,julio a septiembre,Coahuila,via internet pensionados,1088,hombres,2019-09-30
2019,julio a septiembre,Colima,via internet pensionados,577,hombres,2019-09-30
2019,julio a septiembre,Durango,via internet pensionados,1175,hombres,2019-09-30
2019,julio a septiembre,Estado De Mexico,via internet pensionados,2990,hombres,2019-09-30
2019,julio a septiembre,Guanajuato,via internet pensionados,1449,hombres,2019-09-30
2019,julio a septiembre,Guerrero,via internet pensionados,506,hombres,2019-09-30
2019,julio a septiembre,Hidalgo,via internet pensionados,1077,hombres,2019-09-30
2019,julio a septiembre,Jalisco,via internet pensionados,885,hombres,2019-09-30
2019,julio a septiembre,Michoacan,via internet pensionados,1586,hombres,2019-09-30
2019,julio a septiembre,Morelos,via internet pensionados,1157,hombres,2019-09-30
2019,julio a septiembre,Nayarit,via internet pensionados,288,hombres,2019-09-30
2019,julio a septiembre,Nuevo León,via internet pensionados,307,hombres,2019-09-30
2019,julio a septiembre,Oaxaca,via internet pensionados,1398,hombres,2019-09-30
2019,julio a septiembre,Puebla,via internet pensionados,1028,hombres,2019-09-30
2019,julio a septiembre,Queretaro,via internet pensionados,529,hombres,2019-09-30
2019,julio a septiembre,Quintana Roo,via internet pensionados,757,hombres,2019-09-30
2019,julio a septiembre,San Luis Potosí,via internet pensionados,1948,hombres,2019-09-30
2019,julio a septiembre,Sinaloa,via internet pensionados,1449,hombres,2019-09-30
2019,julio a septiembre,Sonora,via internet pensionados,1878,hombres,2019-09-30
2019,julio a septiembre,Tabasco,via internet pensionados,951,hombres,2019-09-30
2019,julio a septiembre,Tamaulipas,via internet pensionados,1026,hombres,2019-09-30
2019,julio a septiembre,Tlaxcala,via internet pensionados,570,hombres,2019-09-30
2019,julio a septiembre,Veracruz,via internet pensionados,2041,hombres,2019-09-30
2019,julio a septiembre,Yucatán,via internet pensionados,2299,hombres,2019-09-30
2019,julio a septiembre,Zacatecas,via internet pensionados,715,hombres,2019-09-30
2019,julio a septiembre,Zona Norte,via internet pensionados,2089,hombres,2019-09-30
2019,julio a septiembre,Zona Oriente,via internet pensionados,2433,hombres,2019-09-30
2019,julio a septiembre,Zona Poniente,via internet pensionados,1326,hombres,2019-09-30
2019,julio a septiembre,Zona Sur,via internet pensionados,3024,hombres,2019-09-30
2019,octubre a diciembre,Aguascalientes,via internet pensionados,693,hombres,2019-12-31
2019,octubre a diciembre,Baja California,via internet pensionados,737,hombres,2019-12-31
2019,octubre a diciembre,Baja California Sur,via internet pensionados,872,hombres,2019-12-31
2019,octubre a diciembre,Campeche,via internet pensionados,942,hombres,2019-12-31
2019,octubre a diciembre,Chiapas,via internet pensionados,2862,hombres,2019-12-31
2019,octubre a diciembre,Chihuahua,via internet pensionados,2081,hombres,2019-12-31
2019,octubre a diciembre,Coahuila,via internet pensionados,1091,hombres,2019-12-31
2019,octubre a diciembre,Colima,via internet pensionados,579,hombres,2019-12-31
2019,octubre a diciembre,Durango,via internet pensionados,1187,hombres,2019-12-31
2019,octubre a diciembre,Estado De Mexico,via internet pensionados,3006,hombres,2019-12-31
2019,octubre a diciembre,Guanajuato,via internet pensionados,1452,hombres,2019-12-31
2019,octubre a diciembre,Guerrero,via internet pensionados,508,hombres,2019-12-31
2019,octubre a diciembre,Hidalgo,via internet pensionados,1092,hombres,2019-12-31
2019,octubre a diciembre,Jalisco,via internet pensionados,891,hombres,2019-12-31
2019,octubre a diciembre,Michoacan,via internet pensionados,1595,hombres,2019-12-31
2019,octubre a diciembre,Morelos,via internet pensionados,1165,hombres,2019-12-31
2019,octubre a diciembre,Nayarit,via internet pensionados,289,hombres,2019-12-31
2019,octubre a diciembre,Nuevo León,via internet pensionados,308,hombres,2019-12-31
2019,octubre a diciembre,Oaxaca,via internet pensionados,1401,hombres,2019-12-31
2019,octubre a diciembre,Puebla,via internet pensionados,1030,hombres,2019-12-31
2019,octubre a diciembre,Queretaro,via internet pensionados,533,hombres,2019-12-31
2019,octubre a diciembre,Quintana Roo,via internet pensionados,765,hombres,2019-12-31
2019,octubre a diciembre,San Luis Potosí,via internet pensionados,1953,hombres,2019-12-31
2019,octubre a diciembre,Sinaloa,via internet pensionados,1450,hombres,2019-12-31
2019,octubre a diciembre,Sonora,via internet pensionados,1887,hombres,2019-12-31
2019,octubre a diciembre,Tabasco,via internet pensionados,956,hombres,2019-12-31
2019,octubre a diciembre,Tamaulipas,via internet pensionados,1028,hombres,2019-12-31
2019,octubre a diciembre,Tlaxcala,via internet pensionados,570,hombres,2019-12-31
2019,octubre a diciembre,Veracruz,via internet pensionados,2042,hombres,2019-12-31
2019,octubre a diciembre,Yucatán,via internet pensionados,2305,hombres,2019-12-31
2019,octubre a diciembre,Zacatecas,via internet pensionados,721,hombres,2019-12-31
2019,octubre a diciembre,Zona Norte,via internet pensionados,2090,hombres,2019-12-31
